comment,label
nếu mà thầy Charlie thì làm gì như trên ảnh. Dễ tính mà điểm cũng cao mà,0
Thầy sự dễ tính mà,0
Thầy sự mà còn chê đc?,0
Ánh Ngọc học thầy điểm cao nhất rồi,0
"Nay ở cổng trường em có thấy nhóm người phát sim miễn phí. Em có lại và lấy một sim, lúc lấy sim người ta có mượn cccd và có quét mặt mình, rồi sau đó nhận sim. Nhưng lúc trước khi nhận sim em có thấy người ta vào app ngân hàng và dùng số điện thoại đấy cũng như cccd của em để tạo tài khoản ngân hàng. Mọi người cho em hỏi là người ta làm vậy với mục đích xấu đúng không ạ, và mọi người có thể cho em cách phòng ngừa nếu như người ta sử dụng thông tin của em vào mục đích xấu được không ạ.",0
sao để quả tên nhìn từng trải vậy,0
"Lần sau chừa b ạ, ko có j là miễn phí cả, lỡ ngta đem bán thông tin mình thì chếc",0
chết dở nay cũng làm:),0
thỉng thoảng check vssid bt đâu đc làm giám đốc,0
"Các bạn tân sinh viên nên nhớ ko có gì miễn phí, và tránh xa mấy cái free vs từ thiện trc cổng trường",0
"Thực ra thì người ta lấy sdt đấy cũng như cccd của em để đăng ký tài khoản ngân hàng, nhưng may mắn là em đăng ký cái ngân hàng đó trước rồi nên ngta k đăng ký được. Nhưng còn cái sim bây giờ em k biết xử lý như thế nào, có nên lắp vào máy và kích hoạt không mn?",0
Thư Lã Tuyet Trinh Thảo Nhii Quynh Mai ăn kẹo xong có bị đưa sang cam k ae,0
trên đời này chỉ có nước mưa với … là miễn phí thôi,0
Lyy Lit thay chua,0
"Khó r em ơi, trước thằng bạn anh cũng như em. Giờ nó đang điều hành công ty 200 nhân sự trong màu áo kẻ sọc rồi.",0
"Người tốt mà em,đâu cần phải phòng tránh",0
"Lo gì e,anh cũng dùng đây, cứ bú gói mạng xong rồi vứt, còn ngân hàng thì đừng tạo ngoài ko bị cảnh sát Campuchia tìm đc ấy",0
Chệu luôn đó,0
Mai ae ra đấm chet mịa bọn đó cho ta,0
Anh bị lộ rồi mấy đứa ơiiii … Xem thêm,0
ib c nhé,1
inbox tớ nhé,1
Ib chị nhé,1
ib a nhé,1
karate,0
ĐỘI LỄ TÂN PTIT đang tuyển thành viên mới nha emm,0
clb DTech đg mở đơn tuyển e nhé,0
"Tìm đối cho 1 mùa đông kh lạnh, mình con trai, d25, ngành điện tử, cao m80, hơi bíu, đô, đủ bế công túa, trai hiền muốn tìm, date với các b nữ trường mình, ưu tiên các chị khóa trên=)))), sợ mùa đông lạnh lớm nên muốn kiếm đối ạ!!!",0
Văn của Bùi Nam Hưng đúng không em Hải Bình,0
hơi bíu tưởng hơi bìu ra dại,0
"Là chị khoá trên, khuyên em thật lòng là đánh bắt xa bờ đi. Chứ trai trường mình nhất là trai điện trông chán bỏ mẹ, mắt thì thâm thâm xong th nào cũng hói. Cho còn đánh thêm",0
Điện tử thì vứt :))),0
Thả cho cái haha nè,0
(:(:(:,1
Thiều Yến Nhi Bùi Đình Bảo Nhi sắp lạnh rồi,0
Ngọc Minh 2 slot,0
Thảo Nhi chị này thích được bế công túa,0
Thu Anh oi doi oi xin link đki đi,0
Có chỗ đi date cực hợp luôn e ơi ib page Ráng lên dán lên để biết thêm chi tiết,0
Hằng Nga chị này đang khao khát các em m80,0
Vũ Thùy Linh kìa e,0
Nguyễn Nguyên Hạnh kìa e,0
trai điện tử thì chị sợ lắm rồi,0
Yếnn Doo hihi,0
PhanHà Duy khá chắc tên Nam,0
Nguyễn Bảo Trang chuẩn gu m ch,0
Cao quá ko thích lắm,0
Trần Đạt đăng làm gì thế em,0
Để ẩn danh sao người ta check,0
Hoàng Khiêm m đăng à,0
Phạm Tài em nghĩ sao về người có thể bảo vệ em,0
Nguyễn Thị Ngọc Ánh đúng gu chưa,0
Văn Hoàng mời tag chị nào hợp…,0
Nguyễn Thị Ngọc Ánh chị này e nhé chỉ thích lái máy bay,0
bạn này thích trai m8 Phạm Thu Hà,0
Nguyễn Tăng sao lại ẩn danh r,0
bật cái ẩn danh lên nói gì cũng được nhỉ,0
Tui m82 có bế hok b,0
Tôi cũng thế,0
Thành Nguyễn em check chị này nhé,0
Chị Đỗ Thuỳ Dương nha ạ,0
Trương Dương Huy bạn tham khảo chị này nhé,0
Ngọc Ánh hồng hài nhii,0
Nguyen Van Hoang đẳng cấp,0
Ánh Quỳnh thời đến,0
Trang Ngô hồng hài nhiiii,0
"Lên cho con mã này nhé, nhỏ xinh vừa tay học rộng hiểu nhiều, m8 đi với m5 thì còn gì bằng Go by Givemeyourmoney",0
Nhà chị có mấy công túa Phùng Ngọc Huyền Nguyễn Thị Ngọc Ánh Kieu Trang Ha Thuong Thieu Nguyễn Ngọc,0
Thản T.Đ :)),0
"Buồn trường thật sự, ngồi từ 18h9 đến tận 21h để quét đrl. Nma app lag k quét đc, khá khen cách chia 4 của ah chủ trì. Nma chê cách chia time k hợp lý, khu 1 thì tận 5', còn 2,3,4 thì vỏn vẹn 4p là mất QR và nhận lại sự xl của btc. Sao k sử dụng cách quét đrl khác đi như điềm form cho lẹ như khoa ktdt1 (fact: tôi tham gia và điền form khoa ktđt1 đến nay tầm 15 day r nma chả thấy cộng đrl, hơi thất zọng). Nói thế thôi chứ tl tôi mà giỏi IT thì sẽ lập ra cách quét đrl mới là cập nhập vị trí+ hình thẻ sv chụp hội trường trong slink luôn :))",0
"Phải chịu, đã học trường top 3 công nghệ cả nước thì đừng có kêu",0
"GPS fake được mà bro, hình thẻ sv chụp thì đi 1 lần chụp 100 kiểu xong cứ thế ngồi nhà lấy đrl thôi",0
tại vì đây là ptit :)),0
Lê Việt Khoa đm slink sập ko quét được,0
điền mã dễ được hơn quét QR,0
"Phải ngộ ra được mẹo b ạ, tôi quét 3 lần không được cũng cay lắm mà h biết mẹo rồi, 1 phát ăn ngay. Đâu tiền bạn phải vào app slink từ trước xong…Xem thêm",0
Vào ngồi thủ sẵn ở chỗ quét qr slink đi,0
tÔi mÀ gIỏI iT,0
"Quan trọng là server trường k đủ tải và k có nhu cầu nâng cấp. Nâng chi cho tốn tiền, vì nâng xong thường ngày có ai vào đâu, nó chỉ lag những dịp hiếm hoi ntn thôi, trường tính cả r",0
Bắc Đỗ ko phải ẩn danh,0
Phải gì ạ Phải chịuuuuuuuuuuuuuu,0
Kiên Trung Hoàng Nam Hoàng chính là t tối nay đây này,0
Mấy cái trò điền form đấy nhiều khi còn chả cộng đrl =))) quét qr tiện và ăn ngay dc hơn,0
Vì server bị quá tải nên ko vào đc là đúng rồi,0
"Điền mã điền form điền msv gì gì tất cả là bịp hết, chỉ có quét mã hiện luôn trên slink là đc thôi =)))",0
Áp như cái đầu buồi vậy cập nhật lằng nha lằng nhằng lagg vcll,0
Bạn đầu nói cho quét đến 22h xog 21h xin lỗi xog đuổi về k cho quét nx. Làm ăn chán vcl,0
"Rút kinh nghiệm lần sau mang theo cốc nước cam, nếu không quét được thì uống cho đỡ bực b ạ",0
"Ê mà đhs sk ở trường 2.3 ít vc, sắp hết kì r mà chả có cái 2.3 nào :)))",0
Vũ Thị Mai Uyên cay tht,0
Okê tôi tin bạn sẽ làm đc =)),0
Hoàngk Huy tôi khen bạn....,0
Chắc lần sau cũng không muốn đi chào tân nx. Phải nói là thật sự thất vọng,0
"Sự thật là mấy cái điền form chỉ dành để an ủi cảm xúc của các bạn thôi chứ nó ko giải quyết được vấn đề gì đâu, chỉ có quét Slink và hiện đã tham gia sự kiện thì mới được tính Còn vấn đề quét ko đc thì là do sever trường kém thôi, nâng cấp slink kiểu gì mà năm ngoái năm kia 7749 sk ko sao, đến năm nay update bản mới thì sk nào cũng lag",0
Phạm Hà Trang hiểu chưa,0
"Thật ra là do cách ngta sử dụng mã QR như nào thôi bạn ạ, như cách hồi chào tân Viện Khoa học Kỹ thuật Bưu điện tổ chức hẳn sk 2.3 mà họ thoải mái để cho các bạn quét đến hết luôn, bạn nào không quét được btc lại mở cho quét tiếp chỉ là có các bạn quay điện thoại gọi người thân ở nhà quét luôn thì phải xem lại cách sống thôi :))) còn sự kiện khác thì ta nói giống như sợ bị trộm đrl hay gì ấy, mà là 1.4 chứ chưa phải 2.3 đấy bữa đi xem cái vũ trụ đồng tiền cũng thế, MC cứ nói x2 đrl, đrl cao nhất các sự kiện từ trước đến nay, hớn hở tưởng 2.3 xong về check ra 1.4 :)))",0
"Tôi nghĩ là hệ thống bị lỗi, nếu ko fix lại thì mấy sự kiện sau cx cúc thôi! Ko phải do đông đâu vì nhiều sự kiện cx đông mà vẫn đc",0
"Thề là bị dính tận 2 lần, cáu phát khóc luôn mà vẫn phải chịu. Buồn trường công nghệ này kinh khủng",0
Thầy A bảo rồi lag là do trường không muốn đầu tư cải tiến cái app chứ muốn thì phút mốt là xong,0
"React native thì chỉ được đến thế thôi, chậm vl",0
"tớ cũng 21, nhưng mà là nam",0
Waoooooo,1
Xe tôi cho ny mượn đấy bro..,0
"ny tôi bạn ạ, bạn nhắn tin tôi gửi in4",0
cái đệch:)))),1
súc miệng cgi,0
"Bạn ấy chưa có ny đâu, mình là anh hàng xóm nên mình biết",0
"ngừi Yên Bái toi, cho mìn xin nữa",0
"K thèm ẩn danh, quá mạnh",0
"bạn đó chưa có ny đâu, mình là cái xe máy nên mình biết đó bạn ơi",0
Người lào Cay tôi,0
Mình đây bạn,0
Long Hoàng tôi cũng thích thầm bạn ấy lâu rồi nhưng mà ngại nói ra…,0
"Sau khi gỡ cái app rác rưởi này ra khỏi máy được khoảng nửa năm, tự nhiên hôm nay thấy nhơ nhớ (thật ra là đi mua cái này cái kia xốp nó toàn bắt liên lạc bằng zalo thì nó mới cskh được). Chả là mình có 1 cái máy chỉ lắp sim 4G thôi, không nghe gọi nhắn tin được. Mình tính là đăng ký 1 cái tài khoản zalo mới cho cái số này để nhớ có phải dùng thì dùng. Cơ mà bạn thấy đấy, như này thì đăng kí thế đéo nào được. May quá.",0
ôn 1 đêm còn kịp nữa là 1 tháng :)),0
giải tích ôn 30p trc giờ bóng lăn vẫn A+ nhé,0
thừa luôn,0
ôn trước khi thi 30p cũng kịp mà,0
One night for all,0
Kịp nm điểm k cao,0
K ôn cx qua,0
T đang thử thách ôn trong 1 đêm đây,0
Casio là được,0
Ôn trong 1 đêm là đủ,0
1 đêm còn kịp mà,0
Hỏi trên này ko có tác dụng nhiều đâu cách tốt nhất là bạn cứ ôn luôn đi ôn vào trọng điểm khó trước khó ko làm đc rồi sang dần dễ là tự thấy mình cần làm j liền,0
3 ngày còn kịp,0
Ac cho em hỏi lấy đề ôn ở đâu ạ,0
Bao giờ thi giữa kì thế ạ,0
Anh bị lộ rồi mấy đứa ơiiii … Xem thêm,0
20/10 ko được bó hoa nào còn mất mũ bao hiểm :))) Nhỏ nào lấy của t thì mau trả nhé! T biết ko để yên đâu,0
Ib tui tặng bó hoa nè,1
hòi ib tặng ny nè,0
"Ib tôi tặng bó hoa này, tin j mấy thg ẩn danh",1
"biết thì đã để cốp r, k để yên đâu",0
trả bạn yêu cho t nhé,0
người ta đã cẩn thận luồn dây vào cốp rồi sao m vẫn lấy hả thằng l,0
"Sáng nay mình có chở bạn đi mà quên mang mũ, bạn mình nó sợ c.a quá nên mượn tạm. Hiếu vào nhận lỗi đi.",0
ae 88 lấy lại công bằng cho toi,0
Khong để yên thế ngồi kiểu gì ta,0
mũ đẹp đấy cảm ơn bạn nhé,0
Chắc cố tình để ny tặng mũ :))),0
20-10 vui vẻ:))),0
cơ hội của b,0
Khả lăng là 18,0
tại saooo,0
"a qua lấy dko, trai uet tệ:)",0
giống em sáng nay thế :)))),0
Cút được rồi,0
thẻ đỏ còn gỡ được chứ kh thực hành thì học lại b nhé,0
"Ông thầy đã nhắc là mở trang web lên điểm danh đi thì ko điểm danh, lên đây kêu cái j? Tuy nhiên ko điểm danh nhưng mà có bài nộp cho thầy thì ý kiến được, bảo hôm đấy e có bài mà quên chưa vào web điểm danh là được, có j đâu?",0
Cứ đi học thì còn cơ hội còn nghỉ hẳn thì hết cứu,0
Mn ơi cho mình hỏi 1 một buổi học thì bị ảnh hưởng nhiều đến điểm cc và xét hobo ko ?,0
Chép 300 lần nội quy,0
mình pass áo khoác trường sz L ạ,1
"Nhờ lớp trưởng đặt với bên nhà may em nhé, xưởng may áo ngay bên làng nghề triều khúc mà :)))",0
có ai ptit hcm bán áo polo đỏ size nam ko ạ,0
em D25 muốn tìm bạn nữ study date chung ạ ai muốn có thể tym bài em sẽ inbuc ạaa   em cũng hayy đi đbong nên cũng mún có bạn nữ make tone ngộ không lười vận động đi theo cho vui ạaa,0
"Mơ đẹp đó, nam đc k bn",1
Mơ xa quá,0
"Hỏi ngoài lề tí là tone ngộ không , lười vận động hay là tone ngộ, ko lười vận động",0
Make tone ngộ không???,1
nam đc k bn:),1
Trai thì s bn,0
tui nè,0
"Ké, mình D20 đã đi lm lương 14, muốn tìm 1 bạn nữ đồng hành cùng mình trên con đg làm giàu ""))",0
cute đấy,0
ít me tui thích đá bóng nè,0
Tone ngộ không là sao nữa....,0
em ơi tone ngộ không make kiểu gì em,0
Có cần nộp cv ko anh,0
học dốt đéo dám rủ ai đi studi dit,0
tone ngộ không là tone gì vậy mấy mom =)),0
tả bạn này hả,0
bn này thik xem đá bóng nè,0
An Dương cũng muốn tìm 1 b nữ để study date ai có nhu cầu ib,1
kiếm ghệ kìa,0
Ai đi kh tui đón,0
Bạn ơi đón mình với mình đi 1 mình ngại nên mình ko đi học,0
mình ạ mình k ở yên xá,0
Vuong Thao lẹ,0
Xuyến Chi được thế thì còn j bằng,0
Thư Lương sắp chuyển qua Yên Xá nè,0
"Xong đưa qua cam. Hẹ hẹ, bên cam đag thiếu ng.",0
Cũm mún,0
Okhê luôn mình ở Yên Xá nè,0
Em ở yên lãng anh zai ơi,0
"Sau khi gỡ cái app rác rưởi này ra khỏi máy được khoảng nửa năm, tự nhiên hôm nay thấy nhơ nhớ (thật ra là đi mua cái này cái kia xốp nó toàn bắt liên lạc bằng zalo thì nó mới cskh được). Chả là mình có 1 cái máy chỉ lắp sim 4G thôi, không nghe gọi nhắn tin được. Mình tính là đăng ký 1 cái tài khoản zalo mới cho cái số này để nhớ có phải dùng thì dùng. Cơ mà bạn thấy đấy, như này thì đăng kí thế đéo nào được. May quá.",0
zai này đẹp trai lắm á chắc e sẽ cần,0
Do triển đi,0
nhận kèo luôn kìa,0
"a này m8 đzai học giỏi lại còn biết chơi guitar, tưởng nam chính thanh xuân vườn trường từ truyện bước ra",0
"3 ae thiện lành , nhận kèo nè biết đâu lại có ny vào mùa đông này",0
của e này,0
go bro,0
a lày có kinh nghiệm,0
"A này m8 ,nhà giàu ,đẹp trai ,4 tế .Đã thế a này còn có kinh nghiệm r nx :)))",0
kìa a,0
đúng tầm,0
"Thực ra trường thiếu trai thì kiếm mấy chị m75 m8 biết trang điểm ấy, để mấy bả mặc đồ nam trang điểm mặt góc cạnh tý, đầu tư thì thêm con tóc giả xịn xò với đôi giày độn 6-7 phân thì khối tk con zai còn không bằng đou mà lại còn xà lơ 7749 kiểu mà không sợ ngại nữa",0
b tôi ứng b ơi,0
"a này 1,8cm, à nhầm a này vừa đủ 18 tuổi ứng cử e nhé",0
Tùng Bao Anh,0
học bá và tiểu thư kìa bạn,0
ae có giải ae có báo vào việc đi,0
Mạnh dạn đề cử Mạnh Tùng Phan Huy,0
nhận job,0
anh này nhe,0
Việt Hoàng,0
2 anh IT này đẹp,0
Văn Quyền Nguyễn,0
Đề cử Nguyễn Vinh ạ,0
Dạ e. Thanh xuân vườn đào hay mít gì cũm được,0
Văn Hiếu,0
anh còn biết quay vườn là me bay nhớ kỉ niệm 2 chúng mình cơ,0
vl bán mình vì bài tập kịch bản à,0
Ngọc Linh hú hú há há,0
Trần Nhật Minh anh này bao biểu cảm e ơi,0
Nguyễn Chí Đức vừa đúng nghề vừa có tiền,0
Cháu cháu,0
Mình nè,0
Nguyễn Trung Kiên,0
Mình ứng cử 3 con pet nhà mình,0
tránh đường cho zai đẹp đi qua,0
Mình đề cử bạn Quốc Thịnh nha bạn này mới đi thi nam vương năm nay á,0
Thành Tài 1 vote,0
kìa e,0
anh nay dep trai nhat ptit,0
"Anh đang có job part time ca linh hoạt, vừa học hỏi vừa kiếm thu nhập xịn xò:3",0
Mạnh Hùng ngon quá bro,0
tôi xin tự ứng cử,0
cho e xin kèo boxing 66kg,0
Minh Nguyễn solo?,0
Nguyen Dinh Loc đối siêu mềm :))),0
Câu lạc bộ này có 2 quy tắc phải không,0
Lụât đầu tiên,0
":))) ad cho quả kèo ko đấm vào mặt thì đánh thế nào đc, có găng có mũ vào var từ mặt xuống thắt lưng còn hợp k đấm vào mặt nghe quả ngấy quá",0
xin kèo 90kg,0
k đánh vào mặt thì đấm kj nhể,0
Brad Ptit,0
Dc đến xem k a Brad Ptit,0
sống đủ lâu để thấy trường có clb đánh nhau,0
Hieu Dinh Dam no da den,0
Duy có cần giải quyết ko?,0
Hoàng Hải go,0
Kỳ Sơn b ơi,0
"Thằng nào làm ra cái clb xàm cứt này vậy, k găng, k bảo hộ. Bố ạ mày =))))",0
mang tôi con đại bàng đi ông,0
luật kickbox đi vca k mặt thì đánh gi,0
công nghệ var đi bạn =))),0
trùm chấp đánh đứng,0
"có cho đánh online k, mình hướng nội nhưng máu chó",0
var đi tui trọng tài,0
có bán xà phòng k,0
ko phải bây h thì khi nào nữa,0
Bình Minh solo?,0
bố con ta đi thôi,0
boxing kh đấm mặt thì đấm găng nhau à shop =₫)),0
lên sàn với bố,0
Luật đầu tiên của fc là gì??? Là gì ạ??????,1
Phạm Thái Hà vụt,0
em xin ứng tuyển ạ,0
clb 8pm,0
so găng k,0
"Tôi cũng muốn tham gia clb võ thuật thực chiến, nhưng thế này chưa thể thao lắm",0
tôi nghĩ tôi nên giải quyết với thằng Duc Hoang vì nó xoá friends tôi:(,0
Van Hoang solo cả bố,0
bản lĩnh thì mai gặp bố!,0
chấp sinh viên đăng phần boxing,0
"Minh Tuấn ""mày muốn lấy chợ lớn?""",0
Vl Nguyen Quy này Nhật Quang,0
Quan các con vợ thủ hớ hênh thế,0
